master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
0300fb52-ace4-11e9-a2fc-000d3a38a36f,221,4.0,518.87,2,3,3,23,at_Risk
0303e4e6-a0f2-11e9-a2fc-000d3a38a36f,112,11.0,1012.75,3,5,4,35,loyal_customers
0309458c-afe5-11ea-b736-000d3a38a36f,135,6.0,1204.0,3,4,5,34,loyal_customers
030b5cca-ab25-11e9-a2fc-000d3a38a36f,91,4.0,477.95000000000005,3,3,3,33,need_attention
0317fea8-a5a8-11e9-a2fc-000d3a38a36f,159,7.0,513.91,2,4,3,24,at_Risk
0319003a-a75d-11e9-a2fc-000d3a38a36f,79,40.0,3565.8999999999996,4,5,5,45,loyal_customers
0319b040-5b0b-11ea-8c5d-000d3a38a36f,14,2.0,152.49,5,1,1,51,new_customers
031b2954-6d28-11eb-99c4-000d3a38a36f,5,3.0,2230.76,5,2,5,52,potential_loyalists
0323b1d6-e2ce-11e9-ad00-000d3a38a36f,173,3.0,432.96000000000004,2,2,2,22,hibernating
0324b6b0-a923-11e9-a2fc-000d3a38a36f,187,3.0,413.7,2,2,2,22,hibernating
03262f34-b1c7-11e9-89fa-000d3a38a36f,265,4.0,282.45,1,3,1,13,at_Risk
03265212-6292-11ea-9861-000d3a38a36f,186,2.0,272.99,2,1,1,21,hibernating
032d15ec-abf5-11e9-a2fc-000d3a38a36f,201,5.0,468.83,2,4,3,24,at_Risk
0336955e-221f-11ea-8523-000d3a38a36f,146,6.0,1657.91,2,4,5,24,at_Risk
033b544e-1631-11ea-aa74-000d3a38a36f,112,2.0,461.91,3,1,3,31,about_to_sleep
03436154-ff1e-11e9-a5e8-000d3a38a36f,210,5.0,515.94,2,4,3,24,at_Risk
03464e90-8a4d-11ea-8ec0-000d3a38a36f,325,2.0,468.45000000000005,1,1,3,11,hibernating
034a8960-c855-11ea-8ddc-000d3a38a36f,104,2.0,254.85999999999999,3,1,1,31,about_to_sleep
0350ce40-a58a-11e9-a2fc-000d3a38a36f,242,3.0,171.97,1,2,1,12,hibernating
0353da80-9edd-11e9-9897-000d3a38a36f,355,4.0,376.95,1,3,2,13,at_Risk
0358f300-6eb0-11ea-96d9-000d3a38a36f,245,3.0,273.96999999999997,1,2,1,12,hibernating
035a69cc-a743-11e9-a2fc-000d3a38a36f,34,3.0,330.86,4,2,2,42,potential_loyalists
035dd2aa-ac4e-11e9-a2fc-000d3a38a36f,261,4.0,574.85,1,3,3,13,at_Risk
03646a4a-a7d8-11e9-a2fc-000d3a38a36f,180,3.0,285.36,2,2,1,22,hibernating
03649f78-6ace-11eb-b5d7-000d3a38a36f,104,2.0,280.96,3,1,1,31,about_to_sleep
0364c9d0-a180-11e9-a2fc-000d3a38a36f,33,3.0,504.87,5,2,3,52,potential_loyalists
0365d12c-ac1b-11e9-a2fc-000d3a38a36f,6,12.0,1731.22,5,5,5,55,champions
036674ca-fd5a-11e9-a5e8-000d3a38a36f,179,2.0,389.97,2,1,2,21,hibernating
036717e0-a34b-11e9-a2fc-000d3a38a36f,348,4.0,660.97,1,3,4,13,at_Risk
0367ceaa-d71d-11e9-93bc-000d3a38a36f,282,3.0,633.45,1,2,3,12,hibernating
036b17de-a9ca-11e9-a2fc-000d3a38a36f,13,5.0,656.81,5,4,3,54,champions
036d9bda-aa0b-11e9-a2fc-000d3a38a36f,13,5.0,727.44,5,4,4,54,champions
036dc160-a1c2-11e9-a2fc-000d3a38a36f,73,3.0,428.21000000000004,4,2,2,42,potential_loyalists
03725a18-b1e9-11e9-89fa-000d3a38a36f,51,5.0,455.42,4,4,2,44,loyal_customers
037544d8-7374-11ea-92d0-000d3a38a36f,167,2.0,547.96,2,1,3,21,hibernating
0376755e-1eee-11ea-81ff-000d3a38a36f,56,6.0,992.81,4,4,4,44,loyal_customers
0376d722-1153-11ea-8872-000d3a38a36f,20,2.0,227.53,5,1,1,51,new_customers
0377a09a-5bc6-11ea-ab0c-000d3a38a36f,21,5.0,536.0699999999999,5,4,3,54,champions
037ad554-25ba-11ea-b1c8-000d3a38a36f,92,3.0,517.4,3,2,3,32,about_to_sleep
037b3a42-1e3c-11ea-8bf2-000d3a38a36f,55,3.0,399.96,4,2,2,42,potential_loyalists
037bb3c6-1d3f-11ea-a490-000d3a38a36f,56,2.0,319.98,4,1,2,41,promising
037fee06-1b3b-11ea-a050-000d3a38a36f,41,11.0,1442.18,4,5,5,45,loyal_customers
03840c78-aa8b-11e9-a2fc-000d3a38a36f,167,6.0,1088.86,2,4,5,24,at_Risk
03856c6c-61fb-11ea-8dd8-000d3a38a36f,187,2.0,238.45000000000002,2,1,1,21,hibernating
038af2d8-aa25-11e9-a2fc-000d3a38a36f,291,6.0,1027.3400000000001,1,4,5,14,at_Risk
03917018-492a-11eb-806e-000d3a38a36f,43,2.0,338.49,4,1,2,41,promising
03930d32-2eb5-11ea-97cb-000d3a38a36f,363,2.0,135.98,1,1,1,11,hibernating
0393a9d8-541f-11ea-b1db-000d3a38a36f,99,4.0,535.9,3,3,3,33,need_attention
03947dd8-a554-11e9-a2fc-000d3a38a36f,15,3.0,334.95,5,2,2,52,potential_loyalists
039d5faa-23b3-11eb-9cdc-000d3a38a36f,191,2.0,310.7,2,1,2,21,hibernating
03a24776-6113-11ea-8dd8-000d3a38a36f,322,6.0,1098.85,1,4,5,14,at_Risk
03a30140-b1bc-11e9-89fa-000d3a38a36f,162,2.0,129.98,2,1,1,21,hibernating
03a33824-5b10-11ea-8ce9-000d3a38a36f,185,2.0,130.48,2,1,1,21,hibernating
03ab141c-b1ab-11ea-b736-000d3a38a36f,50,6.0,1583.57,4,4,5,44,loyal_customers
03b0b2a4-1332-11ea-a001-000d3a38a36f,277,3.0,524.97,1,2,3,12,hibernating
03b39e0a-e205-11e9-957d-000d3a38a36f,114,4.0,429.96,3,3,2,33,need_attention
03b81072-4be9-11ea-a626-000d3a38a36f,279,2.0,361.94,1,1,2,11,hibernating
03b8a902-b11a-11e9-9757-000d3a38a36f,40,3.0,592.37,4,2,3,42,potential_loyalists
03ba116e-5bc6-11ea-899b-000d3a38a36f,136,2.0,197.28,3,1,1,31,about_to_sleep
03bce9b4-2784-11ea-aaaa-000d3a38a36f,275,2.0,238.17,1,1,1,11,hibernating
03bcfdfe-b0c0-11e9-9757-000d3a38a36f,33,12.0,2006.94,5,5,5,55,champions
03be00dc-aa76-11e9-a2fc-000d3a38a36f,91,4.0,275.95,3,3,1,33,need_attention
03be2542-52f7-11ea-9ade-000d3a38a36f,3,5.0,807.8399999999999,5,4,4,54,champions
03be6bb2-1f60-11ea-87bf-000d3a38a36f,15,2.0,309.21,5,1,2,51,new_customers
03c50552-66c9-11ea-82da-000d3a38a36f,40,2.0,140.48,4,1,1,41,promising
03c9a6a2-a68f-11e9-a2fc-000d3a38a36f,116,13.0,2197.69,3,5,5,35,loyal_customers
03cd40f8-ac04-11e9-a2fc-000d3a38a36f,47,3.0,304.97,4,2,2,42,potential_loyalists
03cf7626-2c4b-11ea-b752-000d3a38a36f,62,7.0,794.85,4,4,4,44,loyal_customers
03d21590-2622-11ea-8e1c-000d3a38a36f,21,6.0,601.28,5,4,3,54,champions
03d2826c-7359-11ea-92d0-000d3a38a36f,41,2.0,293.97,4,1,1,41,promising
03d6c35e-116b-11ea-8872-000d3a38a36f,289,2.0,435.71000000000004,1,1,2,11,hibernating
03dbdc62-d625-11e9-93bc-000d3a38a36f,33,3.0,692.47,5,2,4,52,potential_loyalists
03dc5320-a5cb-11e9-a2fc-000d3a38a36f,7,16.0,3354.06,5,5,5,55,champions
03deef66-530f-11eb-9e65-000d3a38a36f,23,7.0,929.95,5,4,4,54,champions
03e05dce-f19a-11e9-9346-000d3a38a36f,186,3.0,626.05,2,2,3,22,hibernating
03e2e844-5ba0-11ea-a8e3-000d3a38a36f,186,4.0,650.4,2,3,3,23,at_Risk
03e4bb38-ad54-11e9-a2fc-000d3a38a36f,203,7.0,1000.24,2,4,4,24,at_Risk
03e9a65e-5f36-11ea-be5b-000d3a38a36f,25,8.0,2484.15,5,5,5,55,champions
03edfdaa-b02f-11e9-9757-000d3a38a36f,314,4.0,464.87,1,3,3,13,at_Risk
03eff814-7b84-11ea-80af-000d3a38a36f,273,2.0,298.48,1,1,1,11,hibernating
03f071d8-38a1-11eb-a48e-000d3a38a36f,66,2.0,560.88,4,1,3,41,promising
03f502d4-a559-11e9-a2fc-000d3a38a36f,98,61.0,2758.47,3,5,5,35,loyal_customers
03f690f0-89f9-11eb-bf0a-000d3a38a36f,39,2.0,337.86,4,1,2,41,promising
03fd22ee-ae45-11e9-a2fc-000d3a38a36f,46,6.0,325.93,4,4,2,44,loyal_customers
03ff47e2-a510-11e9-a2fc-000d3a38a36f,271,2.0,249.98000000000002,1,1,1,11,hibernating
04064990-a414-11e9-a2fc-000d3a38a36f,306,5.0,354.95,1,4,2,14,at_Risk
0406e708-2b71-11ea-9d27-000d3a38a36f,349,2.0,195.28,1,1,1,11,hibernating
0410c642-46ba-11ea-b6c0-000d3a38a36f,97,2.0,124.97999999999999,3,1,1,31,about_to_sleep
04117adc-9f04-11e9-9897-000d3a38a36f,341,5.0,683.87,1,4,4,14,at_Risk
04194dac-9f4f-11e9-9897-000d3a38a36f,4,5.0,1000.83,5,4,4,54,champions
041b3b96-9d4a-11e9-9897-000d3a38a36f,97,10.0,1312.35,3,5,5,35,loyal_customers
041e07b4-26d8-11ea-aaaa-000d3a38a36f,7,3.0,381.43,5,2,2,52,potential_loyalists
041ef330-1d3d-11ea-a490-000d3a38a36f,130,2.0,364.89,3,1,2,31,about_to_sleep
0423035c-3c42-11ea-bff2-000d3a38a36f,38,4.0,393.95,4,3,2,43,potential_loyalists
04241874-a9b6-11e9-a2fc-000d3a38a36f,112,7.0,1307.84,3,4,5,34,loyal_customers
04244966-136e-11eb-8ffc-000d3a38a36f,45,2.0,519.91,4,1,3,41,promising
0428101a-70a7-11ea-95d1-000d3a38a36f,248,2.0,223.47,1,1,1,11,hibernating
042b9222-4f31-11ea-99ba-000d3a38a36f,13,4.0,496.71000000000004,5,3,3,53,potential_loyalists
042dc68c-b07b-11e9-9757-000d3a38a36f,84,4.0,265.94,3,3,1,33,need_attention
0431764a-a3ed-11ea-9c18-000d3a38a36f,185,2.0,237.98,2,1,1,21,hibernating
04326562-568c-11eb-9e65-000d3a38a36f,138,2.0,323.91,3,1,2,31,about_to_sleep
04348d8e-b0fb-11e9-9757-000d3a38a36f,112,4.0,601.34,3,3,3,33,need_attention
04358b60-ac11-11e9-a2fc-000d3a38a36f,150,4.0,323.92,2,3,2,23,at_Risk
04376f3c-12d4-11ea-a001-000d3a38a36f,55,5.0,838.62,4,4,4,44,loyal_customers
043a65c8-a0df-11e9-a2fc-000d3a38a36f,21,3.0,287.9,5,2,1,52,potential_loyalists
043e49e0-9f4a-11e9-9897-000d3a38a36f,50,4.0,925.85,4,3,4,43,potential_loyalists
043e49f8-a3d3-11e9-a2fc-000d3a38a36f,68,5.0,1187.68,4,4,5,44,loyal_customers
043f4822-b1ce-11e9-89fa-000d3a38a36f,340,2.0,219.97,1,1,1,11,hibernating
043f4824-a5d3-11e9-a2fc-000d3a38a36f,367,2.0,551.44,1,1,3,11,hibernating
043fb20c-adc9-11e9-a2fc-000d3a38a36f,76,18.0,3140.37,4,5,5,45,loyal_customers
043fd458-5bcf-11ea-bd4d-000d3a38a36f,11,8.0,1169.29,5,5,5,55,champions
0451d312-9d96-11e9-9897-000d3a38a36f,18,21.0,3312.3599999999997,5,5,5,55,champions
0453a298-de11-11ea-9c1f-000d3a38a36f,48,2.0,318.48,4,1,2,41,promising
0457c796-b046-11e9-9757-000d3a38a36f,335,2.0,417.96000000000004,1,1,2,11,hibernating
04597e94-a9fa-11e9-a2fc-000d3a38a36f,99,5.0,380.94000000000005,3,4,2,34,loyal_customers
0462c578-ec82-11ea-9369-000d3a38a36f,240,3.0,685.68,1,2,4,12,hibernating
0464e038-5b50-11ea-af07-000d3a38a36f,269,2.0,224.98000000000002,1,1,1,11,hibernating
0465ac54-9848-11ea-9d91-000d3a38a36f,81,3.0,236.85000000000002,4,2,1,42,potential_loyalists
046c535e-b11e-11e9-9757-000d3a38a36f,79,4.0,652.76,4,3,3,43,potential_loyalists
04704142-a7e3-11e9-a2fc-000d3a38a36f,314,2.0,471.92,1,1,3,11,hibernating
0476cb7c-2365-11ea-8523-000d3a38a36f,288,2.0,280.73,1,1,1,11,hibernating
047aca02-00bd-11eb-8341-000d3a38a36f,204,4.0,916.6200000000001,2,3,4,23,at_Risk
047af6de-23ab-11ea-8523-000d3a38a36f,182,2.0,197.98000000000002,2,1,1,21,hibernating
047d94da-a44d-11e9-a2fc-000d3a38a36f,350,2.0,110.97999999999999,1,1,1,11,hibernating
047ea688-bbd8-11ea-9a91-000d3a38a36f,151,2.0,373.97,2,1,2,21,hibernating
047f33ca-4ddb-11ea-9655-000d3a38a36f,211,5.0,680.69,2,4,4,24,at_Risk
0485425c-ac40-11e9-a2fc-000d3a38a36f,31,6.0,1240.04,5,4,5,54,champions
0485ba20-a75e-11e9-a2fc-000d3a38a36f,160,6.0,874.29,2,4,4,24,at_Risk
048bbbe4-1cfe-11ea-a490-000d3a38a36f,86,3.0,313.96000000000004,3,2,2,32,about_to_sleep
048cea42-b083-11e9-9757-000d3a38a36f,323,2.0,350.44,1,1,2,11,hibernating
048e2fd2-5692-11ea-b9b9-000d3a38a36f,138,4.0,710.83,3,3,4,33,need_attention
048f6900-38c0-11ea-85d6-000d3a38a36f,15,4.0,477.85,5,3,3,53,potential_loyalists
04901038-a411-11e9-a2fc-000d3a38a36f,109,2.0,430.38,3,1,2,31,about_to_sleep
04937794-508e-11ea-99ba-000d3a38a36f,85,3.0,343.95,3,2,2,32,about_to_sleep
04982a18-b4f4-11e9-9c4b-000d3a38a36f,22,4.0,367.96,5,3,2,53,potential_loyalists
049db85e-ad18-11e9-a2fc-000d3a38a36f,325,3.0,229.95999999999998,1,2,1,12,hibernating
049f0128-5b05-11ea-9c36-000d3a38a36f,288,5.0,526.68,1,4,3,14,at_Risk
04a55a82-5b05-11ea-8002-000d3a38a36f,20,2.0,251.45999999999998,5,1,1,51,new_customers
04ad6d4e-2819-11eb-8a9b-000d3a38a36f,142,7.0,1531.68,3,4,5,34,loyal_customers
04b1c840-24bd-11ea-bf27-000d3a38a36f,37,5.0,1477.7,4,4,5,44,loyal_customers
04b1e53a-a9fe-11e9-a2fc-000d3a38a36f,200,2.0,119.96,2,1,1,21,hibernating
04b21532-5b97-11ea-9288-000d3a38a36f,88,7.0,947.8000000000001,3,4,4,34,loyal_customers
04b77974-d7ca-11e9-93bc-000d3a38a36f,186,4.0,635.91,2,3,3,23,at_Risk
04b919d0-2b46-11ea-9d27-000d3a38a36f,174,5.0,875.9100000000001,2,4,4,24,at_Risk
04c7f1f4-a3aa-11e9-a2fc-000d3a38a36f,362,2.0,355.94,1,1,2,11,hibernating
04cd5a8e-41d6-11ea-96d9-000d3a38a36f,145,3.0,180.97,3,2,1,32,about_to_sleep
04d3fc0a-ff2c-11e9-a5e8-000d3a38a36f,187,2.0,215.98,2,1,1,21,hibernating
04d6547e-267c-11ea-b9a0-000d3a38a36f,111,4.0,280.35,3,3,1,33,need_attention
04d9ffc2-f119-11e9-9346-000d3a38a36f,67,2.0,214.98,4,1,1,41,promising
04dc6890-add8-11e9-a2fc-000d3a38a36f,86,7.0,1174.78,3,4,5,34,loyal_customers
04e1726c-a4c9-11e9-a2fc-000d3a38a36f,175,7.0,828.9200000000001,2,4,4,24,at_Risk
04e5276a-194d-11ea-b6a2-000d3a38a36f,116,6.0,997.5899999999999,3,4,4,34,loyal_customers
04ed3992-c545-11ea-9dde-000d3a38a36f,25,9.0,1428.13,5,5,5,55,champions
04ed6ad4-646f-11ea-a507-000d3a38a36f,225,3.0,644.92,2,2,3,22,hibernating
04edc016-ae1b-11e9-a2fc-000d3a38a36f,200,3.0,392.47,2,2,2,22,hibernating
04f12e56-b206-11e9-89fa-000d3a38a36f,180,21.0,3364.53,2,5,5,25,cant_loose
04f27884-a3b9-11e9-a2fc-000d3a38a36f,247,3.0,399.93,1,2,2,12,hibernating
04f39bf8-23aa-11ea-8523-000d3a38a36f,174,2.0,160.98,2,1,1,21,hibernating
04f517b0-a4e5-11e9-a2fc-000d3a38a36f,30,2.0,657.05,5,1,3,51,new_customers
04f94ad2-49e1-11ea-8a4f-000d3a38a36f,129,3.0,672.04,3,2,4,32,about_to_sleep
04fd7b2c-1ea6-11ea-aa32-000d3a38a36f,56,2.0,288.98,4,1,1,41,promising
0500b06e-acf3-11e9-a2fc-000d3a38a36f,233,2.0,269.94,1,1,1,11,hibernating
05081884-3ed1-11ea-b794-000d3a38a36f,18,7.0,813.13,5,4,4,54,champions
050b9782-9775-11ea-a9c8-000d3a38a36f,120,3.0,535.06,3,2,3,32,about_to_sleep
050be308-a136-11e9-a2fc-000d3a38a36f,74,4.0,218.94,4,3,1,43,potential_loyalists
050dde24-51ac-11eb-806e-000d3a38a36f,90,4.0,723.1700000000001,3,3,4,33,need_attention
0510aaa6-a38d-11e9-a2fc-000d3a38a36f,170,4.0,420.01,2,3,2,23,at_Risk
0515a7ec-d49f-11ea-9838-000d3a38a36f,15,16.0,4109.52,5,5,5,55,champions
0515c070-9e6c-11e9-9897-000d3a38a36f,168,8.0,1402.27,2,5,5,25,cant_loose
0517a698-a4fb-11e9-a2fc-000d3a38a36f,30,6.0,1189.94,5,4,5,54,champions
05186166-e7e2-11ea-8f44-000d3a38a36f,155,2.0,228.48000000000002,2,1,1,21,hibernating
051b00c2-a186-11e9-a2fc-000d3a38a36f,158,4.0,847.9300000000001,2,3,4,23,at_Risk
051b160c-b11c-11e9-9757-000d3a38a36f,201,2.0,346.97,2,1,2,21,hibernating
0522dfa4-00a4-11ea-a5e8-000d3a38a36f,321,3.0,502.47,1,2,3,12,hibernating
0526397e-87fe-11ea-ace9-000d3a38a36f,166,2.0,369.98,2,1,2,21,hibernating
05269b74-72ed-11ea-92d0-000d3a38a36f,356,4.0,880.64,1,3,4,13,at_Risk
052759d6-73f3-11ea-92d0-000d3a38a36f,145,3.0,601.38,3,2,3,32,about_to_sleep
05284896-41c6-11ea-96d9-000d3a38a36f,187,2.0,101.97,2,1,1,21,hibernating
0528a114-aaaf-11e9-a2fc-000d3a38a36f,55,4.0,415.06,4,3,2,43,potential_loyalists
05396bb6-a456-11e9-a2fc-000d3a38a36f,27,2.0,537.46,5,1,3,51,new_customers
053a60ec-2927-11ea-b87a-000d3a38a36f,183,6.0,848.73,2,4,4,24,at_Risk
053d2886-170c-11ea-b4ec-000d3a38a36f,31,8.0,1536.64,5,5,5,55,champions
054864c8-569d-11ea-b9b9-000d3a38a36f,103,2.0,356.97,3,1,2,31,about_to_sleep
054c83de-3e21-11eb-806e-000d3a38a36f,66,6.0,724.94,4,4,4,44,loyal_customers
05552296-ac96-11e9-a2fc-000d3a38a36f,17,4.0,990.36,5,3,4,53,potential_loyalists
0557c6ee-1952-11ea-b6a2-000d3a38a36f,44,5.0,772.79,4,4,4,44,loyal_customers
055894f8-a417-11e9-a2fc-000d3a38a36f,339,4.0,681.9300000000001,1,3,4,13,at_Risk
055b0d5a-a7e1-11e9-a2fc-000d3a38a36f,290,4.0,579.96,1,3,3,13,at_Risk
055b5810-2dd6-11eb-8062-000d3a299ebf,15,2.0,165.87,5,1,1,51,new_customers
055f4316-ab32-11ea-b736-000d3a38a36f,96,2.0,217.45999999999998,3,1,1,31,about_to_sleep
05623444-a1f2-11e9-a2fc-000d3a38a36f,29,4.0,594.93,5,3,3,53,potential_loyalists
05627624-5fcb-11ea-8dd8-000d3a38a36f,106,5.0,603.21,3,4,3,34,loyal_customers
0563c0e6-9ccb-11ea-a27a-000d3a38a36f,6,4.0,690.95,5,3,4,53,potential_loyalists
056549de-4f5f-11ea-99ba-000d3a38a36f,202,3.0,551.95,2,2,3,22,hibernating
0567d570-a8aa-11e9-a2fc-000d3a38a36f,108,9.0,1377.57,3,5,5,35,loyal_customers
056c4cce-2a7b-11ea-b3a7-000d3a38a36f,43,2.0,305.98,4,1,2,41,promising
056ca946-aa4a-11e9-a2fc-000d3a38a36f,205,4.0,386.05,2,3,2,23,at_Risk
056e803c-a378-11e9-a2fc-000d3a38a36f,207,8.0,1247.87,2,5,5,25,cant_loose
0570a22a-62b5-11ea-9861-000d3a38a36f,91,11.0,1855.07,3,5,5,35,loyal_customers
0574ac66-3c96-11ea-b550-000d3a38a36f,19,2.0,248.45999999999998,5,1,1,51,new_customers
05769e24-de11-11e9-957d-000d3a38a36f,21,2.0,352.89,5,1,2,51,new_customers
057cdca2-a2cb-11e9-a2fc-000d3a38a36f,63,2.0,307.98,4,1,2,41,promising
0581d56e-a252-11e9-a2fc-000d3a38a36f,144,9.0,1559.32,3,5,5,35,loyal_customers
0583c6c6-ac93-11e9-a2fc-000d3a38a36f,31,3.0,509.97,5,2,3,52,potential_loyalists
0585810a-a351-11e9-a2fc-000d3a38a36f,238,7.0,1565.83,1,4,5,14,at_Risk
0586a896-4c42-11eb-806e-000d3a38a36f,8,2.0,357.88,5,1,2,51,new_customers
05892d5e-d692-11e9-93bc-000d3a38a36f,84,19.0,3041.49,3,5,5,35,loyal_customers
05895c80-a74d-11e9-a2fc-000d3a38a36f,89,5.0,385.95,3,4,2,34,loyal_customers
05899d6e-a3d1-11e9-a2fc-000d3a38a36f,50,2.0,195.37,4,1,1,41,promising
05915040-84bd-11ea-80af-000d3a38a36f,57,2.0,290.78,4,1,1,41,promising
0592f408-3e37-11ea-b1ad-000d3a38a36f,149,2.0,479.90000000000003,2,1,3,21,hibernating
0595d2c8-161d-11ea-aa74-000d3a38a36f,239,5.0,707.91,1,4,4,14,at_Risk
059da362-a6d4-11e9-a2fc-000d3a38a36f,326,4.0,420.96000000000004,1,3,2,13,at_Risk
05a15f7c-e11e-11ea-b5cd-000d3a38a36f,255,2.0,717.75,1,1,4,11,hibernating
05a16592-4b75-11ea-a626-000d3a38a36f,343,3.0,222.96,1,2,1,12,hibernating
05a26526-4c49-11ea-a626-000d3a38a36f,150,4.0,560.45,2,3,3,23,at_Risk
05acf494-43ae-11ea-8b43-000d3a38a36f,111,3.0,244.48000000000002,3,2,1,32,about_to_sleep
05ad4b68-3c99-11ea-b550-000d3a38a36f,100,9.0,1169.14,3,5,5,35,loyal_customers
05af90dc-9daa-11e9-9897-000d3a38a36f,119,7.0,546.1800000000001,3,4,3,34,loyal_customers
05b1365c-616e-11ea-8dd8-000d3a38a36f,55,12.0,2960.66,4,5,5,45,loyal_customers
05c53862-398e-11ea-85d6-000d3a38a36f,104,4.0,425.96000000000004,3,3,2,33,need_attention
05c832ee-63b2-11ea-a6dc-000d3a38a36f,196,17.0,2384.04,2,5,5,25,cant_loose
05c8bf36-b037-11e9-9757-000d3a38a36f,140,9.0,1071.33,3,5,5,35,loyal_customers
05c918ea-a732-11e9-a2fc-000d3a38a36f,311,2.0,161.47,1,1,1,11,hibernating
05c9d684-adba-11e9-a2fc-000d3a38a36f,196,5.0,589.65,2,4,3,24,at_Risk
05ca4e72-d68f-11e9-93bc-000d3a38a36f,122,3.0,237.97,3,2,1,32,about_to_sleep
05cb8ed2-a42f-11e9-a2fc-000d3a38a36f,348,2.0,336.99,1,1,2,11,hibernating
05cde432-a22e-11e9-a2fc-000d3a38a36f,10,13.0,1822.89,5,5,5,55,champions
05cf1692-9b82-11ea-a27a-000d3a38a36f,21,5.0,955.37,5,4,4,54,champions
05cfe26c-1841-11ea-9213-000d3a38a36f,218,2.0,229.98000000000002,2,1,1,21,hibernating
05d0ddb0-b2d0-11e9-a852-000d3a38a36f,189,4.0,485.68,2,3,3,23,at_Risk
05d2ace8-ab01-11e9-a2fc-000d3a38a36f,190,5.0,679.9100000000001,2,4,4,24,at_Risk
05d6ee18-ad84-11e9-a2fc-000d3a38a36f,245,5.0,457.96000000000004,1,4,3,14,at_Risk
05d82298-9b58-11ea-a27a-000d3a38a36f,118,2.0,641.79,3,1,3,31,about_to_sleep
05db6976-1efd-11ea-81ff-000d3a38a36f,7,3.0,542.95,5,2,3,52,potential_loyalists
05dc89c0-a822-11e9-a2fc-000d3a38a36f,41,4.0,926.86,4,3,4,43,potential_loyalists
05de5d2e-a708-11e9-a2fc-000d3a38a36f,288,6.0,437.94,1,4,2,14,at_Risk
05dec304-17ba-11ea-9213-000d3a38a36f,5,2.0,249.98000000000002,5,1,1,51,new_customers
05e058d4-51b9-11ea-a243-000d3a38a36f,30,3.0,279.96999999999997,5,2,1,52,potential_loyalists
05e07b00-af18-11e9-a2fc-000d3a38a36f,70,2.0,328.08,4,1,2,41,promising
05e3d96e-5b96-11ea-ae0b-000d3a38a36f,351,3.0,389.95,1,2,2,12,hibernating
05f139a4-a8c9-11e9-a2fc-000d3a38a36f,269,5.0,791.1600000000001,1,4,4,14,at_Risk
05f7bffa-527d-11ea-825c-000d3a38a36f,32,8.0,1178.3799999999999,5,5,5,55,champions
05f83906-9707-11eb-8c2a-000d3a38a36f,27,2.0,229.75,5,1,1,51,new_customers
05fb6fbe-13a4-11ea-a001-000d3a38a36f,185,5.0,613.89,2,4,3,24,at_Risk
05fd8672-ff14-11e9-a5e8-000d3a38a36f,130,6.0,527.9399999999999,3,4,3,34,loyal_customers
05fe7b78-abee-11e9-a2fc-000d3a38a36f,291,4.0,373.93,1,3,2,13,at_Risk
05ff5f30-a256-11e9-a2fc-000d3a38a36f,16,2.0,698.15,5,1,4,51,new_customers
06090ece-afd8-11e9-9757-000d3a38a36f,233,3.0,373.46000000000004,1,2,2,12,hibernating
0613df76-2c1e-11ea-91ab-000d3a38a36f,44,7.0,777.0999999999999,4,4,4,44,loyal_customers
062299c4-9dfa-11e9-9897-000d3a38a36f,360,3.0,567.89,1,2,3,12,hibernating
06277608-9e1b-11e9-9897-000d3a38a36f,189,2.0,449.97,2,1,2,21,hibernating
062e21a4-9dc8-11e9-9897-000d3a38a36f,237,11.0,1324.28,1,5,5,15,cant_loose
06332314-abb2-11e9-a2fc-000d3a38a36f,25,19.0,1373.52,5,5,5,55,champions
06371f5a-ee0b-11e9-9346-000d3a38a36f,30,4.0,756.4100000000001,5,3,4,53,potential_loyalists
063a9b64-5bb4-11ea-b63e-000d3a38a36f,69,2.0,406.90000000000003,4,1,2,41,promising
0643434c-ab86-11e9-a2fc-000d3a38a36f,65,7.0,681.5899999999999,4,4,4,44,loyal_customers
0644f1be-a51a-11e9-a2fc-000d3a38a36f,257,4.0,259.96,1,3,1,13,at_Risk
064a9dfa-ae19-11e9-a2fc-000d3a38a36f,41,9.0,1195.33,4,5,5,45,loyal_customers
064cad1e-5b45-11ea-976d-000d3a38a36f,30,3.0,212.47,5,2,1,52,potential_loyalists
06521838-6ba0-11ea-9c62-000d3a38a36f,198,3.0,344.46999999999997,2,2,2,22,hibernating
06548210-bd28-11ea-aa61-000d3a38a36f,140,2.0,200.48,3,1,1,31,about_to_sleep
065a1670-29c7-11ea-87cc-000d3a38a36f,50,4.0,673.9,4,3,4,43,potential_loyalists
065ac714-a2ef-11e9-a2fc-000d3a38a36f,26,6.0,1105.6399999999999,5,4,5,54,champions
06671b06-ac34-11e9-a2fc-000d3a38a36f,155,12.0,1368.8600000000001,2,5,5,25,cant_loose
066866f2-a78c-11e9-a2fc-000d3a38a36f,159,5.0,285.36,2,4,1,24,at_Risk
0669f348-d7a0-11e9-93bc-000d3a38a36f,159,2.0,194.89000000000001,2,1,1,21,hibernating
066cf096-fd94-11ea-a657-000d3a38a36f,51,2.0,425.94,4,1,2,41,promising
06735b6a-60dd-11ea-8dd8-000d3a38a36f,20,4.0,695.77,5,3,4,53,potential_loyalists
